grass_region,category_group,seller_type,shopee_item_id,shopee_model_id,competitor_item_id,competitor_model_id,shopee_model_price_usd,shopee_model_price,competitor_model_price,shopee_gmv_usd,shopee_order,shopee_model_competitiveness_status
ID,FMCG,Non-Mall,2415628950,4207142340,5188371667,6189024711,100.1781609,1550808,1295547,11019.59756,110,Shopee > CPT
PH,Electronics,Cross Border,8916608358,5408141874,9117407461,4917079022,154.6087097,8748,7414,20407.46501,132,Shopee > CPT
SG,FMCG,Cross Border,3198844313,6907667225,3292932503,1983737914,148.1750183,201,182,13133.87908,89,Shopee > CPT
TH,Fashion,Mall,9819212653,8675596663,8002518677,5284370938,209.2628857,7635,7022,20297.78137,97,Shopee > CPT
TH,Fashion,Cross Border,6315934219,4594248721,158145473,1461877702,219.8301763,8020,9002,12748.82491,58,Shopee < CPT
TH,FMCG,Cross Border,3003979718,1632986947,9051574199,6159650398,204.3539179,7456,7866,12465.32279,61,Shopee < CPT
VN,Lifestyle,Non-Mall,9641227278,4504249721,6934413371,2398296770,60.93796623,1482468,1489434,7556.305909,124,Shopee < CPT
ID,Lifestyle,Non-Mall,3583175192,4139077434,5283995780,8415106569,228.9786039,3544703,3606832,24271.73011,106,Shopee < CPT
TH,Fashion,Non-Mall,356545896,3237238131,9262468288,3790538468,401.2401759,14639,13301,66200.78659,165,Shopee > CPT
ID,Lifestyle,Long Tail (LT),7692768029,5741451681,2393417501,5672201049,20.0945765,311074,344809,261.2294177,13,Shopee < CPT
TH,FMCG,Long Tail (LT),3596085447,3318092477,5770773155,7315724495,322.1519322,11754,13635,12885.86189,40,Shopee < CPT
PH,Electronics,Long Tail (LT),8730056601,7270984068,7271764529,632877771,272.1138514,15397,15831,30476.17701,112,Shopee < CPT
PH,Lifestyle,Long Tail (LT),7575895217,8851740150,4410245042,1703122776,246.1940088,13930,11803,30772.83331,125,Shopee > CPT
PH,FMCG,Non-Mall,2246948351,1326053413,5182124878,6394900334,8.426393652,476,397,723.4553938,86,Shopee > CPT
MY,Fashion,Cross Border,728091606,9526362617,7513665901,1995412569,94.79703195,444,467,7957.753241,84,Shopee < CPT
PH,Lifestyle,Long Tail (LT),5636867827,6105375427,5415403789,5826948592,17.91682712,1013,1076,2237.823413,125,Shopee < CPT
ID,Lifestyle,Cross Border,3541208770,875042444,823116861,5254365623,6.319604298,97830,99921,360.2151093,57,Shopee < CPT
ID,FMCG,Cross Border,6869913310,7679322850,3911569434,1962850,100.2747649,1552303,1581874,1002.747327,10,Shopee < CPT
ID,Lifestyle,Mall,8669188780,291715976,2840710984,8686412029,74.72554739,1156788,1241781,523.0784535,7,Shopee < CPT
VN,Electronics,Cross Border,1340030998,2170710061,4662672247,5311380599,41.10688651,1000027,868795,7686.98177,187,Shopee > CPT
PH,FMCG,Long Tail (LT),9258118130,3958492659,2290285081,9531670815,376.0739286,21279,18147,19931.19963,53,Shopee > CPT
MY,Electronics,Mall,6188464207,6417956404,9009317092,4897807231,39.38729511,184,183,5260.788393,134,Shopee > CPT
VN,Electronics,Mall,6228880944,6501753568,1326229177,5769074441,26.01805277,632954,664926,3148.183496,121,Shopee < CPT
SG,Electronics,Cross Border,4339623838,5518259545,8243738939,4670015772,39.91848786,54,59,4162.842774,105,Shopee < CPT
ID,Lifestyle,Cross Border,8853647619,8059006598,5517238521,5914046257,27.70253381,428849,430022,1329.721391,48,Shopee < CPT
ID,Lifestyle,Mall,3790164683,9729100992,3571113682,5653922301,50.35058694,779452,904598,8760.999193,174,Shopee < CPT
ID,FMCG,Mall,9813970536,8493603940,3225678328,6378854893,6.473725021,100216,83049,595.5797293,92,Shopee > CPT
MY,FMCG,Long Tail (LT),2572004593,5107544737,2567613197,569543399,228.0023061,1068,1208,20736.75788,91,Shopee < CPT
ID,FMCG,Long Tail (LT),998950098,5007676147,3486903649,8265625581,24.86081072,384857,341278,4648.962178,187,Shopee > CPT
VN,Fashion,Non-Mall,3189114390,84047483,201500308,3121365606,435.7470029,10600635,10075562,83227.67588,191,Shopee > CPT
VN,FMCG,Mall,1595397179,2423846732,4087971084,7585584885,169.1932495,4116048,3419434,8967.24053,53,Shopee > CPT
ID,Electronics,Mall,7411233996,9027868638,8426148143,7893732947,183.5824287,2841947,2888007,32494.08088,177,Shopee < CPT
PH,Electronics,Mall,7071363257,8263543420,8503689413,5044309346,8.306862316,470,455,1337.303831,161,Shopee > CPT
TH,FMCG,Non-Mall,9081538521,8422814325,2766278241,8330765778,1.004249476,36,29,147.0132789,149,Shopee > CPT
ID,FMCG,Mall,24291938,1555323222,9453062538,3281591917,24.43715303,378299,340550,2321.527405,95,Shopee > CPT
ID,Fashion,Non-Mall,8327281564,8224454706,9437318791,960128485,5.449183514,84356,96101,839.1734117,154,Shopee < CPT
MY,Lifestyle,Non-Mall,9651062924,2453190579,7905348494,1167378300,78.87410151,369,407,14408.06529,183,Shopee < CPT
PH,Lifestyle,Long Tail (LT),301403144,1533798848,7880132276,8731168583,50.79315701,2874,3203,7415.594514,146,Shopee < CPT
VN,FMCG,Long Tail (LT),926309415,2406208102,3737892392,74629715,4.838338548,117704,107569,299.9752543,62,Shopee > CPT
PH,Electronics,Mall,8659087029,8149670444,2458305717,2551199110,24.60411295,1392,1638,344.4083133,14,Shopee < CPT
MY,Lifestyle,Mall,2105791729,3251867464,9304535778,5399770746,45.49148535,213,177,7862.37798,173,Shopee > CPT
MY,Electronics,Long Tail (LT),2497608651,9635885860,3032786483,2321001309,180.172825,844,688,35296.10071,196,Shopee > CPT
ID,Electronics,Mall,6592760256,443044712,821976947,5686652462,37.97481694,587869,625061,3569.631859,94,Shopee < CPT
TH,Electronics,Cross Border,2853125286,5074253537,7560240223,1025140033,273.8707369,9992,9013,27659.32605,101,Shopee > CPT
SG,Electronics,Cross Border,3737845837,6179462650,7661391391,17034051,164.390472,223,213,27505.59818,168,Shopee > CPT
MY,Lifestyle,Mall,4228127948,2016100249,4399659110,3788897830,309.4271836,1450,1231,22584.94692,73,Shopee > CPT
PH,Electronics,Cross Border,1039009106,3798270075,3814640686,3627052146,193.8612389,10969,13159,1163.120317,6,Shopee < CPT
ID,Lifestyle,Non-Mall,9473195638,7670423380,7080299265,8867229190,19.64238042,304073,248117,1355.320371,69,Shopee > CPT
PH,Electronics,Cross Border,5250704291,4964698569,3490434528,9543792827,178.6705029,10109,11897,7324.844479,41,Shopee < CPT
ID,FMCG,Cross Border,4902798608,1984092867,7588049993,6909072354,166.5689691,2578570,2112334,11659.82365,70,Shopee > CPT
MY,FMCG,Long Tail (LT),1915068072,6354092475,8019092256,6239051072,21.41011354,100,87,3285.859071,154,Shopee > CPT
ID,FMCG,Non-Mall,2304742862,9918203697,4253163027,5700840156,327.4249172,5068701,4726617,37326.43739,114,Shopee > CPT
VN,FMCG,Mall,6138390171,6273510422,69503707,4479907193,100.3561597,2441414,2699873,10938.81928,109,Shopee < CPT
SG,Fashion,Long Tail (LT),6805291273,2375459465,8837476124,9125385814,1.578409888,2,2,45.51962116,31,Shopee = CPT
ID,FMCG,Non-Mall,3430259609,3458404182,4204237608,610521908,78.36167414,1213077,1385255,4701.696974,60,Shopee < CPT
VN,FMCG,Long Tail (LT),3957089398,8388244999,1972676574,4997921718,65.6796473,1597821,1635652,11231.21533,171,Shopee < CPT
ID,Fashion,Cross Border,9008854477,7802644002,7645433076,4100316230,247.4655751,3830890,3856754,13363.13814,54,Shopee < CPT
ID,Fashion,Mall,6286117492,9369085085,2522852043,7510199855,41.35659587,640220,587294,3722.08908,90,Shopee > CPT
ID,Electronics,Cross Border,93280428,4524744553,8953340738,8295585412,17.22911843,266715,281331,1361.098479,79,Shopee < CPT
VN,Fashion,Cross Border,2509537739,5518879510,1345889006,6511949830,142.7646759,3473107,3432591,26554.22473,186,Shopee > CPT
TH,Lifestyle,Non-Mall,5823376831,1007093590,4320608549,9650895269,47.99299775,1751,1424,5902.813369,123,Shopee > CPT
ID,FMCG,Cross Border,1142361500,5479417975,3201784558,98568932,46.2040449,715261,775058,7438.843771,161,Shopee < CPT
ID,FMCG,Non-Mall,8070951619,6817155991,5079335973,310914001,36.08747508,558652,509690,180.4373244,5,Shopee > CPT
ID,Electronics,Mall,1952382627,632099949,7875465338,5802070376,119.0780147,1843387,1835621,20957.72824,176,Shopee > CPT
ID,FMCG,Long Tail (LT),7567183717,8060067465,6556500520,5561480345,22.19603267,343605,289850,532.703724,24,Shopee > CPT
ID,Lifestyle,Cross Border,2186148640,2242776596,6902331926,2975271428,254.541743,3940433,3692318,4327.209134,17,Shopee > CPT
VN,Electronics,Cross Border,9533387425,3832103168,7879803007,3450747363,43.17758906,1050402,1078321,5613.082314,130,Shopee < CPT
MY,Fashion,Mall,1441446574,2122606688,342798830,8125345936,123.9815403,581,696,11652.85112,94,Shopee < CPT
ID,FMCG,Mall,1962179516,5036757965,7044719891,1658545649,69.01455196,1068379,1215415,3657.768612,53,Shopee < CPT
SG,Electronics,Cross Border,7052695239,9337495141,6865157891,1431638474,145.5876306,198,170,15990.6024,110,Shopee > CPT
ID,Fashion,Cross Border,5480278962,9863453251,2350317290,2607205585,116.74823,1807320,2100094,14476.77271,124,Shopee < CPT
ID,Fashion,Long Tail (LT),6714833099,7506017614,3762980827,6444726377,28.27816308,437760,373105,197.9470947,7,Shopee > CPT
TH,FMCG,Long Tail (LT),3490900752,9768262513,4073103408,3783840382,1.018200146,37,33,106.4777383,105,Shopee > CPT
MY,Fashion,Mall,3410107532,9660920834,3534083596,3011084694,2.933395352,13,14,546.4340961,197,Shopee < CPT
PH,Fashion,Mall,4232429934,9572844692,2383093859,6487560544,112.3269418,6355,6739,11455.71186,102,Shopee < CPT
ID,Lifestyle,Cross Border,9413171621,2826789373,3144105850,2333568720,250.2515079,3874018,3451811,40790.99086,163,Shopee > CPT
ID,Electronics,Mall,6221496108,3329587720,4453781425,3711628285,69.94538504,1082789,1000596,8393.442072,120,Shopee > CPT
MY,Electronics,Long Tail (LT),6906931651,9231973056,7231626131,1326706567,19.75418873,92,75,1354.456713,69,Shopee > CPT
MY,Fashion,Long Tail (LT),6024644625,7686599401,5448542628,887707932,51.14301456,239,228,6323.358404,124,Shopee > CPT
PH,Fashion,Long Tail (LT),6499700673,9303356086,9207230259,4153227954,27.63502118,1563,1340,2347.925209,85,Shopee > CPT
MY,Electronics,Cross Border,2706743973,8705737998,1582137087,1805996082,3.149458602,14,13,131.4343628,44,Shopee > CPT
MY,Electronics,Long Tail (LT),6429777614,6696183281,4661181307,2161261147,244.7484072,1147,1258,19089.13426,78,Shopee < CPT
VN,FMCG,Long Tail (LT),8950514563,9301660316,5290557445,4511158230,39.16808813,952861,1062534,7833.612167,200,Shopee < CPT
SG,Electronics,Mall,2494120546,3027436143,709615234,9038451184,62.91239068,85,71,1622.554238,26,Shopee > CPT
ID,Fashion,Non-Mall,1575821881,8822478544,1260019765,7471023687,199.3435243,3085937,2890527,21529.09764,108,Shopee > CPT
TH,Lifestyle,Long Tail (LT),5542174937,9680834836,7145095841,7549294595,106.7209198,3893,4311,16324.64062,153,Shopee < CPT
ID,Fashion,Cross Border,7886610260,5706866143,762068753,7215442906,170.5480713,2640169,2842456,22853.43794,134,Shopee < CPT
TH,FMCG,Mall,1814221024,3036420787,562729658,3946007125,14.93139857,544,628,2922.286325,196,Shopee < CPT
VN,Lifestyle,Long Tail (LT),2345741870,8833430921,543526661,3120444604,3.440487746,83698,74869,571.1177885,166,Shopee > CPT
ID,FMCG,Cross Border,4337141124,4281023460,9337944704,9293140020,141.2390244,2186450,2272558,6638.231969,47,Shopee < CPT
ID,Fashion,Long Tail (LT),5963027552,4112203221,1085582550,9522912349,2.535493096,39250,34300,507.0895643,200,Shopee > CPT
ID,FMCG,Cross Border,7161867265,4142200914,4547801132,6305182536,321.4261714,4975837,4340401,21856.97594,68,Shopee > CPT
ID,Fashion,Non-Mall,8450074792,4322744427,9065120679,7129742724,19.47960297,301553,320202,3331.00113,171,Shopee < CPT
TH,Fashion,Long Tail (LT),359774651,9553168756,2046913192,678961140,105.2158685,3838,3682,11255.2862,107,Shopee > CPT
ID,Lifestyle,Non-Mall,7649204018,2227498301,6544143743,5250477085,413.0698632,6394528,5421242,47503.03414,115,Shopee > CPT
PH,Electronics,Cross Border,2595007804,3526752673,2105543677,6654489173,37.86973574,2142,2130,3217.694048,85,Shopee > CPT
MY,Electronics,Cross Border,8515782444,7912660196,8031808207,32469449,143.1986282,671,785,143.1695738,1,Shopee < CPT
MY,Lifestyle,Cross Border,742512050,1050699380,1746255411,4035967276,4.186568697,19,18,48.64778365,12,Shopee > CPT
MY,Fashion,Long Tail (LT),3588361897,243353429,8891355172,6192926385,143.4986406,672,734,5161.785886,36,Shopee < CPT
PH,FMCG,Long Tail (LT),6694945626,4304246097,8413012185,4057118767,174.2595394,9860,11814,10629.50657,61,Shopee < CPT
VN,Fashion,Cross Border,1514687001,1657868465,9415545110,6083887418,8.484677418,206410,194025,229.0851917,27,Shopee > CPT
ID,Electronics,Non-Mall,244516039,6157351071,2390386548,2221380451,27.10228099,419556,426515,4634.48054,171,Shopee < CPT
VN,FMCG,Mall,9940895687,3440940425,7614792597,8937028445,52.50550511,1277327,1437461,892.5931148,17,Shopee < CPT
ID,FMCG,Cross Border,2068190301,5001398281,5759361707,58393159,0.8569043456,13265,15852,109.6812118,128,Shopee < CPT
ID,Fashion,Non-Mall,3574304582,1563629181,6729006271,9238876556,46.59280818,721279,720867,6243.427925,134,Shopee > CPT
ID,FMCG,Cross Border,1497988819,9256706114,2210237184,4115690457,174.9627096,2708510,3207727,29393.73276,168,Shopee < CPT
TH,Lifestyle,Cross Border,9186470253,8393611119,6595356550,9088706532,14.18745603,517,458,2748.90713,194,Shopee > CPT
TH,Lifestyle,Non-Mall,2314788117,1222246995,93622176,8481654512,299.6887252,10934,12119,47947.59706,160,Shopee < CPT
TH,Electronics,Mall,2953475361,3582213310,9219293153,8577367475,212.6228213,7757,7196,25299.30248,119,Shopee > CPT
TH,FMCG,Cross Border,4438036247,6622318657,9320079486,7777181583,32.08014475,1170,1264,5675.797898,177,Shopee < CPT
SG,Lifestyle,Long Tail (LT),5086553503,4522100680,675805784,7463152385,149.9121137,204,203,19021.32815,127,Shopee > CPT
ID,Electronics,Cross Border,6550106839,4640472164,5541422759,6454750024,58.6066185,907259,812430,3575.000743,61,Shopee > CPT
ID,Electronics,Long Tail (LT),4971425762,7522294575,3314115400,3259393795,85.48782818,1323394,1247181,8719.756339,102,Shopee > CPT
VN,Electronics,Cross Border,1629034376,9320962028,5167114728,31673105,335.3069128,8157178,8611779,23471.48125,70,Shopee < CPT
VN,FMCG,Non-Mall,1823554128,626432801,3184920507,6117820276,103.3738577,2514827,2348399,16643.18763,161,Shopee > CPT
ID,Electronics,Cross Border,4584624184,4901842924,5673931602,6717463368,257.8849207,3992187,4436132,24241.17942,94,Shopee < CPT
MY,Lifestyle,Non-Mall,524601669,6448500535,8719433275,1203184026,11.1979544,52,46,232.9972796,21,Shopee > CPT
ID,FMCG,Cross Border,4999274807,7392246472,4123685806,7962865353,37.631482,582554,505228,1128.944156,30,Shopee > CPT
SG,Lifestyle,Cross Border,6209695826,2941462883,3559444734,9500827436,289.500494,394,382,10413.71462,36,Shopee > CPT
SG,FMCG,Mall,2946359291,2021328373,5361101178,2480947859,175.1185404,238,248,5941.044749,34,Shopee < CPT
ID,Electronics,Mall,233813651,4353412009,1694501353,8853542403,182.5563067,2826062,2521092,3833.681212,21,Shopee > CPT
ID,FMCG,Non-Mall,7357001760,101053836,852059460,6020639106,166.2771608,2574053,2401022,25274.12267,152,Shopee > CPT
PH,Fashion,Cross Border,2298204838,7249323005,8864164425,7442357276,33.77947484,1911,1838,405.2735756,12,Shopee > CPT
ID,Electronics,Long Tail (LT),3073146385,423853986,1152640597,3893426867,224.2770381,3471920,3314300,43061.18278,192,Shopee > CPT
ID,Electronics,Cross Border,1234937126,4151875072,4719704564,1644093163,135.7127406,2100901,2036117,21985.46313,162,Shopee > CPT
VN,FMCG,Long Tail (LT),8984773412,5154938970,4464300917,2279106375,170.8322289,4155921,3327327,22379.02172,131,Shopee > CPT
TH,Lifestyle,Cross Border,9731348117,2630860817,4231175071,2234245593,121.1665216,4420,3545,21926.46595,181,Shopee > CPT
ID,FMCG,Long Tail (LT),8207047218,904648313,1303965753,9512118885,35.85031316,554980,593359,2330.26711,65,Shopee < CPT
VN,Lifestyle,Non-Mall,5159619765,1377570173,24535324,6055795626,47.78439879,1162474,1384980,2723.708478,57,Shopee < CPT
SG,Fashion,Cross Border,5595411878,4436854204,9954839164,8753163431,24.09963469,32,37,2866.267758,122,Shopee < CPT
MY,Electronics,Non-Mall,724305748,8549493253,5022603020,1623005650,30.38850875,142,141,2242.065397,74,Shopee > CPT
ID,Lifestyle,Long Tail (LT),4790762320,3474569945,8800698932,7089558000,209.693801,3246164,3299696,629.0812312,3,Shopee < CPT
PH,FMCG,Mall,3948141730,6354361969,4257508175,4535461281,11.70211359,662,564,514.7744946,44,Shopee > CPT
ID,Electronics,Mall,8981636905,5024251273,2900902109,3621757256,113.785499,1761456,1673715,21846.81063,192,Shopee > CPT
TH,Lifestyle,Non-Mall,5710819668,134723820,7866740167,3184125439,49.69080134,1813,1782,3975.168898,80,Shopee > CPT
SG,Electronics,Long Tail (LT),7495988138,2307761574,2034126883,5453178556,225.7322401,307,322,9692.00837,43,Shopee < CPT
ID,Fashion,Long Tail (LT),4794785501,9070026271,2956768576,3961834956,176.5747859,2733465,2699376,22778.13927,129,Shopee > CPT
ID,Lifestyle,Cross Border,5802799578,2048823919,3006079898,7708016576,29.23323457,452545,389326,1900.159879,65,Shopee > CPT
ID,FMCG,Mall,4366010898,8768899413,8625760666,3250553271,4.987935402,77215,81009,264.3580634,53,Shopee < CPT
ID,Lifestyle,Long Tail (LT),4406239742,3823430644,8141349562,3290234505,61.47175681,951613,772931,2458.8689,40,Shopee > CPT
TH,Electronics,Non-Mall,6746773268,6497535280,6419597032,6833127094,3.289342438,120,134,420.9776219,128,Shopee < CPT
SG,Fashion,Mall,3125967873,4296851102,5704846244,3630864940,145.5910096,198,206,17008.18619,117,Shopee < CPT
TH,Fashion,Long Tail (LT),6973711636,6379611140,2823889016,5335856797,17.49022923,638,707,1888.479301,108,Shopee < CPT
PH,Fashion,Long Tail (LT),331741760,310509963,3447679075,1245832278,190.143391,10759,11945,16162.07762,85,Shopee < CPT
ID,Lifestyle,Non-Mall,9261029700,1689157421,3070968623,1898718420,183.0291268,2833382,2985922,10615.68787,58,Shopee < CPT
TH,FMCG,Long Tail (LT),1574939697,4358311059,8750956138,3669679837,129.5484277,4726,5085,23703.50678,183,Shopee < CPT
TH,FMCG,Mall,920110963,2201473760,8098091796,8822629928,312.4386382,11399,11931,21244.35065,68,Shopee < CPT
PH,Lifestyle,Non-Mall,1751562269,4443402553,3935177779,900054894,118.3182934,6694,5479,11830.19935,100,Shopee > CPT
TH,Electronics,Cross Border,7368735669,7611203724,2495781522,7569078248,6.260394614,228,219,443.6709468,71,Shopee > CPT
TH,Electronics,Mall,8239587152,2603632891,2480204274,1573011769,40.80474147,1488,1343,3344.140984,82,Shopee > CPT
TH,Fashion,Cross Border,8472468384,194843073,8829069169,8579291293,268.9296495,9812,10695,16942.04706,63,Shopee < CPT
PH,Lifestyle,Non-Mall,6458249082,4538968870,6210057235,7910858749,34.46407412,1950,2176,2584.652905,75,Shopee < CPT
ID,Electronics,Mall,9005837066,6392337115,7926318466,7111772280,290.1323497,4491393,3983716,13636.21789,47,Shopee > CPT
ID,Electronics,Cross Border,1859266434,8300159711,8268119973,4294341787,22.45789471,347659,280866,2515.281031,112,Shopee > CPT
ID,Lifestyle,Non-Mall,4941098144,3795360512,268525059,123499870,80.364326,1244079,1333387,6027.319854,75,Shopee < CPT
ID,Fashion,Non-Mall,4622802279,6469371274,6052975816,6892629528,107.7675904,1668296,1350851,431.0703143,4,Shopee > CPT
ID,Lifestyle,Long Tail (LT),7538381594,6425931520,7165956576,9377760623,225.0425016,3483770,3887678,41407.81499,184,Shopee < CPT
ID,Lifestyle,Non-Mall,2217853302,1776099158,9595738523,1952294285,36.75932943,569052,493933,7204.818449,196,Shopee > CPT
ID,FMCG,Long Tail (LT),824785835,2217044218,3199398614,2967991945,39.89515268,617596,651998,1356.43319,34,Shopee < CPT
